DatasetID,Ref_L,Ref_a,Ref_b,Sam_L,Sam_a,Sam_b,dV,dV_scaled,dE,Ratio,F,Is_Outlier
BADU-T,30.4,4.50659636623,-31.2261803176,39.9999936959,9.30802124501,-25.728766671,13.7145,14.6852196669,10.6357097177,0.724245871622,0.933898185457,False
BADU-T,40.0000434694,-0.492683199277,-25.0285557389,40.3000436213,4.40743910927,-35.1310329025,3.8753,4.14959581285,5.73509806324,1.3820859481,0.933898185457,False
BADU-T,40.0000434694,-0.492683199277,-25.0285557389,40.0000434694,9.30759691328,-25.7287140953,10.0394,10.7499941175,5.46666164005,0.508526942462,0.933898185457,False
BADU-T,40.3000600361,4.40780027776,-35.1310614798,40.0000600605,9.30794498157,-25.7287353507,9.4206,10.0873951215,8.55660736034,0.848247466986,0.933898185457,False
BADU-T,59.3000205443,-0.489798902184,-21.8357327167,49.7000261095,-0.591085575619,-22.7320583037,10.0394,10.7499941175,9.26852122534,0.86218849276,0.933898185457,False
BADU-T,59.3000205443,-0.489798902184,-21.8357327167,49.9000269654,-0.391082508559,-33.9347621641,11.3867,12.1926567342,12.2037094811,1.00090650849,0.933898185457,False
BADU-T,59.3000205443,-0.489798902184,-21.8357327167,49.4000270634,9.50916728641,-28.833358078,12.8945,13.8071796271,10.5349795077,0.763007347791,0.933898185457,False
BADU-T,59.3000205443,-0.489798902184,-21.8357327167,49.7000261095,-10.3914233791,-16.2305127846,12.8945,13.8071796271,10.8729204135,0.787483085406,0.933898185457,False
BADU-T,59.3000205443,-0.489798902184,-21.8357327167,49.6000329159,-0.291109635138,-11.1292706278,11.3867,12.1926567342,11.5512137863,0.947391043482,0.933898185457,False
BADU-T,59.3000205443,-0.489798902184,-21.8357327167,49.6000329159,-10.7914697503,-28.3333406734,14.582,15.6141217823,13.2339413388,0.847562323601,0.933898185457,False
BADU-T,59.3000205443,-0.489798902184,-21.8357327167,49.1000249074,9.40912193181,-17.4305474754,13.7145,14.6852196669,12.1715067301,0.828827011522,0.933898185457,False
BADU-T,58.9999578188,0.210404954791,-22.3359016632,49.3999419113,9.50937906304,-28.8335172878,12.1194,12.9772176333,10.1116684507,0.779186165821,0.933898185457,False
BADU-T,58.9999578188,0.210404954791,-22.3359016632,49.6999417332,3.30919284386,-24.8326733452,8.2828,8.86906102719,8.98116405534,1.01263978541,0.933898185457,False
BADU-T,58.9999578188,0.210404954791,-22.3359016632,49.8999431005,-0.39083025698,-33.9349295869,11.3867,12.1926567342,11.9503774856,0.98012908475,0.933898185457,False
BADU-T,58.9999578188,0.210404954791,-22.3359016632,49.7999441803,-1.19091650608,-27.1332832497,9.8501,10.5472953619,9.63884263346,0.913868655678,0.933898185457,False
BADU-T,49.6000087349,4.10905505549,-7.1284429403,49.4000027343,-0.191066831426,0.673479545682,8.8357,9.46109558578,4.32356600021,0.456983650679,0.933898185457,False
BADU-T,49.499988631,4.20922918438,-2.42716509798,49.5999845538,-0.290901177926,-11.1292735005,8.2828,8.86906102719,6.52831972868,0.73607789017,0.933898185457,False
BADU-T,49.6000087349,-0.691120987156,-4.22775915972,49.0000106404,9.00913492583,-5.72786329392,9.4206,10.0873951215,5.52595400404,0.547807827239,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.4000270634,-0.191005563757,0.673600618096,7.2661,7.78039845579,9.11321276557,1.17130411988,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.6000208254,-0.290947361248,-11.1292753715,11.3867,12.1926567342,11.298227114,0.926641941969,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.0000229552,9.00923950071,-5.7277525136,12.1194,12.9772176333,10.8389121378,0.835226197486,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.7000261095,-10.4913196377,6.47484955048,12.8945,13.8071796271,10.6812394075,0.773600380095,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.0000229552,-1.39110994824,11.6763541737,11.3867,12.1926567342,11.1043879145,0.910743913863,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.4000270634,-9.89129582538,-4.92773534308,12.1194,12.9772176333,11.7564180743,0.90592748049,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.7000261095,9.10932262031,5.87470065728,10.6941,11.4510341347,11.060366017,0.965883595045,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.6000208254,4.10910974741,-7.12831894559,11.3867,12.1926567342,9.88035804644,0.810353170913,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.5000250134,4.20912589027,-2.42717706888,11.3867,12.1926567342,9.33158749499,0.765344887369,0.933898185457,False
BADU-T,58.9000197509,-0.689722618311,0.569713380693,49.6000208254,-0.691007392937,-4.22763000182,10.6941,11.4510341347,9.41051257514,0.821804604234,0.933898185457,False
BADU-T,49.499988631,4.20922918438,-2.42716509798,49.3999905697,-0.190959019615,0.673616823566,6.3578,6.80780849455,2.63322929132,0.386795441356,0.933898185457,False
BADU-T,49.499988631,4.20922918438,-2.42716509798,48.9999860109,9.0092936395,-5.72772666251,5.1733,5.53946894914,2.87877834728,0.51968489646,0.933898185457,False
BADU-T,49.6000087349,-0.691120987156,-4.22775915972,49.4000027343,-0.191122209708,0.673459764301,5.9405,6.3609717767,2.87994674599,0.452752637033,0.933898185457,False
BADU-T,49.6000087349,-0.691120987156,-4.22775915972,49.6000087349,-0.291115566273,-11.1293767273,5.9405,6.3609717767,3.96549142429,0.623409686994,0.933898185457,False
BADU-T,49.6000087349,4.10905505549,-7.1284429403,49.0000106404,9.00913492583,-5.72786329392,5.5461,5.93865593313,3.35265706481,0.564548123778,0.933898185457,False
BADU-T,49.6000087349,4.10905505549,-7.1284429403,49.6000087349,-0.291115566273,-11.1293928293,6.7992,7.28045102333,4.13891169518,0.568496605762,0.933898185457,False
BADU-T,49.6000087349,4.10905505549,-7.1284429403,49.5000128859,4.2090175841,-2.42727267736,4.4878,4.80544889142,2.72471048762,0.567004363003,0.933898185457,False
BADU-T,49.6000087349,4.10905505549,-7.1284429403,49.6000087349,-0.691120987156,-4.22775915972,6.3578,6.80780849455,2.71903293224,0.399399150905,0.933898185457,False
BADU-T,49.499988631,4.20922918438,-2.42716509798,49.5999845538,-0.690906286149,-4.22763838283,6.3578,6.80780849455,3.36214870675,0.493866522456,0.933898185457,False
BADU-T,49.2000387921,4.00898731868,-30.3336568517,49.9000389461,-0.391079531968,-33.9347871641,6.7992,7.28045102333,4.60988352398,0.633186530506,0.933898185457,False
BADU-T,49.2000387921,4.00898731868,-30.3336568517,49.400039228,9.50921835841,-28.8333742921,7.7602,8.30947111885,4.0711533266,0.489941329402,0.933898185457,False
BADU-T,49.7999802318,-10.791201442,42.2832784643,49.4999765035,-10.3912103191,17.8776059644,8.2828,8.86906102719,11.9698704019,1.34962093114,0.933898185457,False
BADU-T,49.7999802318,-10.791201442,42.2832784643,49.6999778945,-10.4912300083,6.4748753574,12.1194,12.9772176333,17.9120731137,1.38027068821,0.933898185457,False
BADU-T,50.1000001068,32.2101630803,63.1876520971,48.8999964626,29.1099036711,38.8825347523,8.8357,9.46109558578,11.178398652,1.18151207232,0.933898185457,False
BADU-T,49.499988631,20.8097073695,58.4869457822,50.0999881985,17.909687264,36.2815286728,6.7992,7.28045102333,10.1061105802,1.38811600377,0.933898185457,False
BADU-T,78.0999955474,-0.987072149398,1.06192106389,89.5000118042,-0.885495838333,1.65742262202,5.1733,5.53946894914,12.1542504076,2.19411833862,0.933898185457,False
BADU-T,25.2999609886,-0.594347402738,0.683089080889,19.8999483326,-0.795070076608,1.08542837682,5.1733,5.53946894914,4.36848479499,0.78861075585,0.933898185457,False
OSA,61.6196938714,-44.6657309685,32.0040847063,62.0832597683,-51.4282162873,49.5032749252,2.311,8.39690964719,9.43401002054,1.1235097693,0.275220300932,False
OSA,61.6196938714,-44.6657309685,32.0040847063,61.2901314255,-44.3606231455,15.8868594581,2.16,7.8482582596,8.63757094491,1.10057170129,0.275220300932,False
OSA,61.0279512174,-30.8456649735,42.8316002165,62.0832597683,-51.4087584736,49.5097918915,2.608,9.47604515789,10.5357717454,1.11183215887,0.275220300932,False
OSA,61.0279512174,-30.8456649735,42.8316002165,61.6196938714,-44.6445546158,32.008639139,2.176,7.90639350597,8.80676694539,1.11387915852,0.275220300932,False
OSA,61.0279512174,-30.8456649735,42.8316002165,59.1129122368,-16.9860566328,51.3789087452,2.569,9.33434049487,8.19572022185,0.878018133831,0.275220300932,False
OSA,59.7439122078,-31.7967624987,23.1638098282,61.6196938714,-44.6888977816,32.000633197,1.818,6.6056173685,7.72179037374,1.16897330605,0.275220300932,False
OSA,59.7439122078,-31.7967624987,23.1638098282,61.0279512174,-30.8859331317,42.8207958931,2.788,10.1300666795,10.363044263,1.0229986229,0.275220300932,False
OSA,59.7439122078,-31.7967624987,23.1638098282,61.2901314255,-44.3866045284,15.8847308386,2.268,8.24067117258,7.93733489155,0.963190342791,0.275220300932,False
OSA,59.1221330707,-18.7092381011,33.2438763506,61.0279512174,-30.8513338463,42.8242026582,2.038,7.40497700605,8.17995014823,1.10465571217,0.275220300932,False
OSA,59.1221330707,-18.7092381011,33.2438763506,59.1129122368,-16.9908664647,51.3700337618,1.877,6.81999108948,9.03320905035,1.32451918658,0.275220300932,False
OSA,59.1221330707,-18.7092381011,33.2438763506,59.7439122078,-31.7583060595,23.1645634955,2.039,7.40861045895,8.91671371431,1.20356087875,0.275220300932,False
OSA,57.1338345246,-8.58883273643,39.5964378384,59.1129122368,-17.0214100823,51.3760180475,2.127,7.72835431397,7.89003543421,1.02092051085,0.275220300932,False
OSA,57.1338345246,-8.58883273643,39.5964378384,59.1221330707,-18.7427160827,33.250525851,2.234,8.11713377405,6.55227025965,0.80721476842,0.275220300932,False
OSA,57.1338345246,-8.58883273643,39.5964378384,58.7794431962,2.73413050156,54.8365661653,2.944,10.6968853316,10.0385651483,0.938456834594,0.275220300932,False
OSA,61.2291151692,-39.2651061089,-0.606386782572,61.2901314255,-44.3617297622,15.8815741299,2.602,9.4542444405,9.08729026768,0.961186303662,0.275220300932,False
OSA,61.2291151692,-39.2651061089,-0.606386782572,61.6800983268,-29.7772594947,-12.194961238,2.537,9.21807000213,6.93161321508,0.751959272763,0.275220300932,False
OSA,60.1229087861,-27.9655477303,6.73702265518,61.2901314255,-44.3639430211,15.8921272213,1.746,6.34400875984,8.64564195847,1.3628042277,0.275220300932,False
OSA,60.1229087861,-27.9655477303,6.73702265518,59.7439122078,-31.7767740178,23.1719499952,2.054,7.46311225241,8.84477722263,1.18513254571,0.275220300932,False
OSA,60.1229087861,-27.9655477303,6.73702265518,61.2291151692,-39.2681136956,-0.595412836938,1.705,6.19503719103,8.14554545205,1.31485012937,0.275220300932,False
OSA,59.4891253785,-17.3915148405,15.077603132,59.7439122078,-31.7970661421,23.163443765,1.24,4.50548159347,8.09247543683,1.79613993952,0.275220300932,False
OSA,59.4891253785,-17.3915148405,15.077603132,59.1221330707,-18.7449356162,33.2413025971,1.56,5.66818652082,9.51514262967,1.67869257561,0.275220300932,False
OSA,59.4891253785,-17.3915148405,15.077603132,60.1229087861,-27.988476624,6.72964903354,2.122,7.71018704948,8.09050754438,1.04932701275,0.275220300932,False
OSA,60.4981686263,-7.15413603228,25.245109154,59.1221330707,-18.7342632614,33.251759327,1.957,7.11066732131,7.57005525747,1.06460546042,0.275220300932,False
OSA,60.4981686263,-7.15413603228,25.245109154,57.1338345246,-8.58093434166,39.5979990532,1.706,6.19867064392,7.81376281502,1.26055460338,0.275220300932,False
OSA,60.4981686263,-7.15413603228,25.245109154,59.4891253785,-17.3794235461,15.0865554399,1.943,7.05979898074,8.63409385837,1.22299429232,0.275220300932,False
OSA,59.4799939976,2.18400256318,33.753754586,57.1338345246,-8.57172785064,39.5929834359,2.525,9.17446856735,7.41820685079,0.808570741327,0.275220300932,False
OSA,59.4799939976,2.18400256318,33.753754586,58.7794431962,2.75101578165,54.8330354198,2.133,7.75015503135,10.3296627794,1.33283305142,0.275220300932,False
OSA,59.4799939976,2.18400256318,33.753754586,60.4981686263,-7.14345131478,25.2399747266,2.122,7.71018704948,7.2679966154,0.942648546496,0.275220300932,False
OSA,59.2509877539,12.2183303317,44.1530171618,58.7794431962,2.74107613703,54.8246173075,2.727,9.90842605274,8.17119520792,0.824671361973,0.275220300932,False
OSA,59.2509877539,12.2183303317,44.1530171618,59.4799939976,2.17290020986,33.7482709251,2.462,8.94556103478,8.09530317048,0.904951979983,0.275220300932,False
OSA,59.2509877539,12.2183303317,44.1530171618,58.5461059229,3.0405268763,36.5073734573,1.739,6.31857458956,6.97362841867,1.10367113972,0.275220300932,False
OSA,61.2465582223,-23.0787787245,-7.16375285179,61.2291151692,-39.2830505896,-0.595760141291,2.177,7.91002695886,7.86105669144,0.993809089693,0.275220300932,False
OSA,61.2465582223,-23.0787787245,-7.16375285179,60.1229087861,-27.9791095037,6.73639746642,2.728,9.91205950564,7.8395653342,0.79091185134,0.275220300932,False
OSA,61.2465582223,-23.0787787245,-7.16375285179,61.6800983268,-29.7979461081,-12.1829842444,1.709,6.20957100262,5.61236467145,0.903824864726,0.275220300932,False
OSA,60.2394556427,-13.2962661975,-0.61044342106,60.1229087861,-27.9663282308,6.73206940871,1.655,6.01336454613,7.83627391968,1.30314300082,0.275220300932,False
OSA,60.2394556427,-13.2962661975,-0.61044342106,59.4891253785,-17.3714095332,15.0806246148,2.279,8.28063915446,8.6102058023,1.03979966301,0.275220300932,False
OSA,60.2394556427,-13.2962661975,-0.61044342106,61.2465582223,-23.0640885852,-7.1688624039,2.247,8.16436866172,7.74470978719,0.94859873532,0.275220300932,False
OSA,60.6401609125,-4.96099312553,8.25719434707,59.4891253785,-17.3637201786,15.0814879247,1.972,7.16516911478,7.36228739508,1.02751062496,0.275220300932,False
OSA,60.6401609125,-4.96099312553,8.25719434707,60.4981686263,-7.13893269466,25.2401058122,1.86,6.75822239021,9.12078232772,1.34958304138,0.275220300932,False
OSA,60.6401609125,-4.96099312553,8.25719434707,60.2394556427,-13.2875148604,-0.609930407293,2.342,8.50954668703,7.96013109766,0.935435386916,0.275220300932,False
OSA,60.5603550642,3.56046379115,16.4014706713,60.4981686263,-7.15464283488,25.2319135804,1.994,7.24510507854,7.41878002971,1.02397135021,0.275220300932,False
OSA,60.5603550642,3.56046379115,16.4014706713,59.4799939976,2.17396541293,33.7446065825,1.689,6.13690194466,9.08421644434,1.48026097309,0.275220300932,False
OSA,60.5603550642,3.56046379115,16.4014706713,60.6401609125,-4.97863516183,8.25023149189,2.257,8.2007031907,7.51398829201,0.916261461643,0.275220300932,False
OSA,60.0779879042,12.3374257365,26.5245473716,59.4799939976,2.16425542094,33.748618651,2.391,8.68758587903,7.22772830633,0.831960501682,0.275220300932,False
OSA,60.0779879042,12.3374257365,26.5245473716,59.2509877539,12.2100282284,44.1530510858,2.312,8.40054310009,8.91904329262,1.06172222276,0.275220300932,False
OSA,60.0779879042,12.3374257365,26.5245473716,60.5603550642,3.54940393855,16.4057295482,1.599,5.80989118384,8.17662309307,1.40736251925,0.275220300932,False
OSA,60.0959626214,21.6044664407,34.7355829235,59.2509877539,12.2298517311,44.1685571412,2.436,8.85109125944,7.89003025068,0.891418924448,0.275220300932,False
OSA,60.0959626214,21.6044664407,34.7355829235,58.5461059229,20.8603074023,52.2823493145,2.315,8.41144345878,8.69587542132,1.03381488135,0.275220300932,False
OSA,60.0959626214,21.6044664407,34.7355829235,60.0779879042,12.3594781823,26.5362136516,1.409,5.11953513323,7.60376694501,1.48524558327,0.275220300932,False
OSA,58.3960000933,29.7569402632,46.3262890834,58.5461059229,20.8528755666,52.2574775483,2.538,9.22170345503,6.92121845006,0.750535785911,0.275220300932,False
OSA,58.3960000933,29.7569402632,46.3262890834,60.0959626214,21.5962322257,34.716571549,1.846,6.70735404964,7.82023232085,1.16591911847,0.275220300932,False
OSA,61.2901314255,-14.5443012646,-21.2655920151,61.6800983268,-29.7991741688,-12.1855916483,3.399,12.3501064002,7.74618151879,0.627215771896,0.275220300932,False
OSA,61.2901314255,-14.5443012646,-21.2655920151,61.2465582223,-23.0797398102,-7.16633921479,3.345,12.1538999437,8.16374864288,0.671697864941,0.275220300932,False
OSA,61.5072640739,-7.49918842239,-13.8405711961,61.2465582223,-23.0438633203,-7.16583456608,3.223,11.7106186901,8.09306570397,0.691087799724,0.275220300932,False
OSA,61.5072640739,-7.49918842239,-13.8405711961,60.2394556427,-13.2778801117,-0.607108760327,3.019,10.9693942989,7.62746756871,0.69534081471,0.275220300932,False
OSA,61.5072640739,-7.49918842239,-13.8405711961,61.2901314255,-14.5040859283,-21.26635178,2.232,8.10986686825,7.56724544334,0.933091204366,0.275220300932,False
OSA,61.8779116545,-0.624432757685,-4.82772649899,60.2394556427,-13.3074491685,-0.615972316471,2.588,9.40337609993,7.28088281135,0.774283909734,0.275220300932,False
OSA,61.8779116545,-0.624432757685,-4.82772649899,60.6401609125,-4.97917483074,8.25052294455,2.459,8.93466067609,7.39013296035,0.827130791898,0.275220300932,False
OSA,61.8779116545,-0.624432757685,-4.82772649899,61.5072640739,-7.53219625762,-13.8489808131,2.126,7.72472086107,8.1305243097,1.05253308902,0.275220300932,False
OSA,59.8435396136,5.93769782178,3.31174616679,60.6401609125,-4.95634424857,8.25034483443,2.387,8.67305206744,6.48136198552,0.747298867242,0.275220300932,False
OSA,59.8435396136,5.93769782178,3.31174616679,60.5603550642,3.58143599756,16.4021401683,1.792,6.51114759315,7.18721379721,1.10383211168,0.275220300932,False
OSA,59.8435396136,5.93769782178,3.31174616679,61.8779116545,-0.598715379288,-4.82883107,2.0,7.26690579592,7.32007832048,1.0073170791,0.275220300932,False
OSA,60.5781040749,14.8618935441,11.7001945124,60.5603550642,3.58242332458,16.4150666996,2.358,8.5676819334,7.13865490003,0.833207273044,0.275220300932,False
OSA,60.5781040749,14.8618935441,11.7001945124,60.0779879042,12.3678277601,26.5358050609,1.643,5.96976311135,7.9096971399,1.32495996782,0.275220300932,False
OSA,60.5781040749,14.8618935441,11.7001945124,59.8435396136,5.93853083598,3.3243228906,2.014,7.3177741365,8.32784330877,1.13802956383,0.275220300932,False
OSA,60.3288651953,21.4256251683,19.9478743932,60.0779879042,12.3573907239,26.5360547548,2.16,7.8482582596,6.59102363641,0.839807179937,0.275220300932,False
OSA,60.3288651953,21.4256251683,19.9478743932,60.0959626214,21.6024528693,34.7353692709,1.872,6.80182382499,7.72252611779,1.13536109086,0.275220300932,False
OSA,60.3288651953,21.4256251683,19.9478743932,60.5781040749,14.8502954309,11.7009840237,1.369,4.97419701731,6.75655340144,1.35832042397,0.275220300932,False
OSA,59.6349280109,32.5642773871,30.1151269579,60.0959626214,21.6074867541,34.7223916515,2.507,9.10906641519,7.81310301263,0.857728186019,0.275220300932,False
OSA,59.6349280109,32.5642773871,30.1151269579,58.3960000933,29.767282491,46.3338400529,2.907,10.5624475744,8.4019250565,0.795452474186,0.275220300932,False
OSA,59.6349280109,32.5642773871,30.1151269579,60.3288651953,21.4311363276,19.9360145742,2.052,7.45584534662,9.70974344487,1.30229947021,0.275220300932,False
OSA,60.1498358873,39.6055150951,36.3202845365,58.3960000933,29.7663878587,46.3372088265,2.974,10.8058889185,9.0785891699,0.840151998447,0.275220300932,False
OSA,60.1498358873,39.6055150951,36.3202845365,59.6349280109,32.5632519998,30.1179684626,1.218,4.42554562972,6.19722904007,1.40033106844,0.275220300932,False
OSA,62.27055134,1.6294516069,-27.0548026237,61.2901314255,-14.5147772821,-21.2693075064,3.389,12.3137718712,8.55274015415,0.694567046037,0.275220300932,False
OSA,62.27055134,1.6294516069,-27.0548026237,61.5072640739,-7.50891288401,-13.8436563572,3.001,10.9039921468,7.91775961446,0.726134016595,0.275220300932,False
OSA,62.279043317,5.33715478848,-17.9195916922,61.5072640739,-7.53487508879,-13.8441819644,2.74,9.95566094042,7.2362682409,0.726849606892,0.275220300932,False
OSA,62.279043317,5.33715478848,-17.9195916922,61.8779116545,-0.627212193253,-4.8230254541,2.734,9.93386022303,7.5443209027,0.759455109426,0.275220300932,False
OSA,62.279043317,5.33715478848,-17.9195916922,62.27055134,1.60038629338,-27.0545090861,2.709,9.84302390058,7.48628362016,0.760567453231,0.275220300932,False
OSA,60.9049873462,9.83230761523,-10.3049979436,61.8779116545,-0.626468396117,-4.81986555682,2.513,9.13086713258,6.17803126072,0.676609479802,0.275220300932,False
OSA,60.9049873462,9.83230761523,-10.3049979436,59.8435396136,5.91203100758,3.31996206655,2.73,9.91932641144,7.71779421906,0.778056281136,0.275220300932,False
OSA,60.9049873462,9.83230761523,-10.3049979436,62.279043317,5.3378281601,-17.9162636746,1.805,6.55838248082,6.61800246984,1.00909065447,0.275220300932,False
OSA,60.9401599957,15.4668736351,-1.28491124602,59.8435396136,5.91599831634,3.32441470063,1.957,7.11066732131,6.10104149407,0.858012506896,0.275220300932,False
OSA,60.9401599957,15.4668736351,-1.28491124602,60.5781040749,14.8404696674,11.6996967824,2.071,7.52488095168,7.30896299276,0.971306129585,0.275220300932,False
OSA,60.9401599957,15.4668736351,-1.28491124602,60.9049873462,9.83668344787,-10.3005192537,1.889,6.86359252425,7.52656913388,1.09659323558,0.275220300932,False
OSA,59.9969963725,22.5337119392,7.5055785685,60.5781040749,14.8628169272,11.685882127,1.496,5.43564553535,5.11170678842,0.940404733013,0.275220300932,False
OSA,59.9969963725,22.5337119392,7.5055785685,60.3288651953,21.4381860644,19.9323275809,2.483,9.02186354564,6.74243075522,0.747343464143,0.275220300932,False
OSA,59.9969963725,22.5337119392,7.5055785685,60.9401599957,15.4916755342,-1.29957949591,1.915,6.9580622996,7.77106747939,1.11684361893,0.275220300932,False
OSA,60.3377946368,32.5848141529,15.3888740931,60.3288651953,21.4159265384,19.9375293015,2.039,7.40861045895,7.76242190192,1.04775678853,0.275220300932,False
OSA,60.3377946368,32.5848141529,15.3888740931,59.6349280109,32.5497505206,30.1162141233,2.519,9.15266784997,7.77634663699,0.849626225322,0.275220300932,False
OSA,60.3377946368,32.5848141529,15.3888740931,59.9969963725,22.5095810397,7.5115074707,1.489,5.41021136507,9.0195913536,1.66714214011,0.275220300932,False
OSA,60.0150094086,40.6408246732,22.5229645399,59.6349280109,32.5620557073,30.123058865,2.487,9.03639735723,6.85555736883,0.758660459231,0.275220300932,False
OSA,60.0150094086,40.6408246732,22.5229645399,60.1498358873,39.6041509243,36.3258228576,2.564,9.31617323038,7.15472273637,0.767989447968,0.275220300932,False
OSA,60.0150094086,40.6408246732,22.5229645399,60.3377946368,32.5983901994,15.3944300504,1.457,5.29394087233,7.38000648342,1.39404777299,0.275220300932,False
OSA,61.53323836,19.9173973629,-22.4940581886,62.279043317,5.36345172492,-17.9203572221,2.435,8.84745780654,8.56897804807,0.968524319126,0.275220300932,False
OSA,61.53323836,19.9173973629,-22.4940581886,60.9049873462,9.85603384539,-10.3085149787,2.15,7.81192373062,7.8419911713,1.00384891631,0.275220300932,False
OSA,60.5781040749,24.6640765368,-14.6960592251,60.9049873462,9.83792827632,-10.3104133756,2.372,8.61855027397,9.12462969192,1.05871978487,0.275220300932,False
OSA,60.5781040749,24.6640765368,-14.6960592251,60.9401599957,15.4684785711,-1.29478738988,2.853,10.3662411179,8.25203148271,0.796048576227,0.275220300932,False
OSA,60.5781040749,24.6640765368,-14.6960592251,61.53323836,19.8974546374,-22.4954948727,2.242,8.14620139723,7.10515417519,0.872204580849,0.275220300932,False
OSA,60.4714863191,32.5454448124,-6.02155986118,60.9401599957,15.4856577519,-1.29326381613,2.024,7.35410866548,11.094402241,1.50859917166,0.275220300932,False
OSA,60.4714863191,32.5454448124,-6.02155986118,59.9969963725,22.5277960532,7.51183325106,2.436,8.85109125944,8.91180364633,1.00685931092,0.275220300932,False
OSA,60.4714863191,32.5454448124,-6.02155986118,60.5781040749,24.6830034876,-14.6951588398,2.093,7.60481691544,8.99213672696,1.18242645772,0.275220300932,False
OSA,59.8163944646,37.6333242204,-0.536969383543,59.9969963725,22.5076805453,7.51582419986,2.525,9.17446856735,10.425131264,1.13631990643,0.275220300932,False
OSA,59.8163944646,37.6333242204,-0.536969383543,60.3377946368,32.58273061,15.3934181643,2.945,10.7005187845,8.85690903862,0.827708377229,0.275220300932,False
OSA,59.8163944646,37.6333242204,-0.536969383543,60.4714863191,32.5225924321,-6.01652605522,1.275,4.6326524449,5.60623662973,1.21015696653,0.275220300932,False
OSA,38.8984324975,40.5356656847,25.2698496648,38.3755585128,33.4176541589,23.569909104,1.611,5.85349261862,5.23436698414,0.894229706122,0.275220300932,False
OSA,38.8984324975,40.5356656847,25.2698496648,48.5984506333,33.4105336234,31.9634129114,3.15,11.4453766286,10.3827929628,0.90716044563,0.275220300932,False
OSA,49.6171727795,39.2391080053,12.0829625168,38.8984324975,40.5409286084,24.6010750803,3.497,12.7061847842,11.3230276121,0.891142998816,0.275220300932,False
OSA,49.6171727795,39.2391080053,12.0829625168,38.3755585128,33.3946718614,22.9462308539,3.538,12.855156353,12.4870814709,0.971367529729,0.275220300932,False
OSA,48.5984506333,33.3492905207,31.211778566,38.3755585128,33.3863359733,22.952526939,2.59,9.41064300572,10.6472911392,1.13140952565,0.275220300932,False
OSA,48.5984506333,33.3492905207,31.211778566,49.6171727795,39.2280499137,12.0902643518,3.253,11.8196222771,10.1557467847,0.85922769329,0.275220300932,False
OSA,91.6624219183,-4.99489240972,36.4007877414,91.7521219573,-8.38224498397,51.3554747915,2.498,9.07636533911,8.70923599016,0.959551060889,0.275220300932,False
OSA,91.6624219183,-4.99489240972,36.4007877414,81.2090752307,-10.7026168356,47.9084377692,3.701,13.4474091754,13.1965073649,0.981341996278,0.275220300932,False
OSA,80.8886702034,-1.86378385428,49.7099055513,91.6624219183,-4.98123382354,36.4099508923,3.365,12.2265690016,13.2805395443,1.08620329567,0.275220300932,False
OSA,80.8886702034,-1.86378385428,49.7099055513,91.7521219573,-8.36931456232,51.3658866537,2.773,10.075564886,12.1504790221,1.20593526611,0.275220300932,False
OSA,81.2090752307,-10.6998489168,47.9092530611,91.7521219573,-8.37916020895,51.3563687454,2.61,9.48331206368,11.9578479906,1.26093583236,0.275220300932,False
OSA,81.2090752307,-10.6998489168,47.9092530611,80.8886702034,-1.87235194199,49.7008634697,2.253,8.18616937911,5.59625415982,0.683623059901,0.275220300932,False
OSA,60.649017975,-23.0410232334,-0.725700741973,61.7145730227,-36.6768010083,-0.327034997431,1.733,6.29677387217,7.06559412679,1.12209748519,0.275220300932,False
OSA,60.649017975,-23.0410232334,-0.725700741973,50.3343571525,-31.8657351346,-6.64233713435,2.804,10.1882019259,11.8576525781,1.16386116651,0.275220300932,False
OSA,49.9418369739,-33.3308773958,6.67437903393,60.649017975,-23.0456292553,-0.717579147522,3.375,12.2629035306,11.6594991659,0.950794331603,0.275220300932,False
OSA,49.9418369739,-33.3308773958,6.67437903393,61.7145730227,-36.6806039559,-0.319100222574,3.803,13.818021371,12.3528680191,0.893967934158,0.275220300932,False
OSA,50.3343571525,-31.8517100083,-6.64408507822,61.7145730227,-36.6613926543,-0.328770604468,3.375,12.2629035306,11.619835245,0.947559867529,0.275220300932,False
OSA,50.3343571525,-31.8517100083,-6.64408507822,49.9418369739,-33.3157990993,6.66665482141,2.508,9.11269986809,7.35086220648,0.806661287312,0.275220300932,False
OSA,30.5925333257,9.72315413659,-39.585731033,29.5131577935,2.67956005672,-24.2350197642,1.835,6.66738606776,8.8203674933,1.3229123683,0.275220300932,False
OSA,30.5925333257,9.72315413659,-39.585731033,39.5467647725,12.0997703229,-29.843939748,3.151,11.4490100815,11.6948582163,1.02147330931,0.275220300932,False
